Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Discount_Flag,Has_Subscription,Purchase_Freq_Score,Discount_Reliance,Customer_Value_Index,Value_Band,Positive_Experience_Flag,Purchase_History_Band,EBL_raw,Loyalty_Score_1,SSL_raw,Loyalty_Score_2,Loyal_1,Loyal_2,Segment
112,26,Male,Belt,Accessories,75,Massachusetts,L,Purple,Summer,5.0,Yes,Free Shipping,Yes,9,Credit Card,Annually,1,1,1,1,75,Low,1,Emerging,0.13471428571428573,13.47,0.9000000000000001,91.09,0,1,Deal Seeker
113,37,Male,Gloves,Accessories,65,Florida,M,Red,Spring,4.3,Yes,Free Shipping,Yes,28,PayPal,Bi-Weekly,1,1,5,1,325,High,1,Established,0.48657142857142865,48.66,0.804,81.38,0,1,Deal Seeker
114,44,Male,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,Yes,20,PayPal,Quarterly,1,1,3,1,162,Mid,0,Established,0.3271428571428572,32.71,0.664,67.21,0,1,Deal Seeker
115,70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,Yes,Store Pickup,Yes,9,Cash,Weekly,1,1,7,1,665,High,0,Emerging,0.349,34.9,0.8759999999999999,88.66,0,1,Deal Seeker
116,53,Male,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,Yes,Standard,Yes,48,Debit Card,Every 3 Months,1,1,3,1,282,Mid,1,Veteran,0.6351428571428571,63.51,0.8800000000000001,89.07,1,1,Promo-Dependent
117,55,Male,Shoes,Footwear,86,Virginia,S,Blue,Spring,3.4,Yes,Free Shipping,Yes,12,Venmo,Annually,1,1,1,1,86,Low,0,Emerging,0.1677142857142857,16.77,0.8160000000000001,82.59,0,1,Deal Seeker
118,50,Male,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,Yes,Express,Yes,29,Cash,Fortnightly,1,1,6,1,192,Mid,1,Established,0.5332857142857143,53.33,0.696,70.45,0,1,Deal Seeker
119,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,Yes,27,Cash,Bi-Weekly,1,1,5,1,225,Mid,1,Established,0.47557142857142864,47.56,0.764,77.33,0,1,Deal Seeker
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,44,Cash,Annually,1,1,1,1,76,Low,1,Veteran,0.5197142857142858,51.97,0.8480000000000001,85.83,0,1,Deal Seeker
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,32,Bank Transfer,Annually,1,1,1,1,84,Low,1,Established,0.38771428571428573,38.77,0.8560000000000001,86.64,0,1,Deal Seeker
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,11,Cash,Fortnightly,1,1,6,1,432,High,1,Emerging,0.3352857142857143,33.53,0.8240000000000001,83.4,0,1,Deal Seeker
123,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,Yes,2-Day Shipping,Yes,44,Cash,Fortnightly,1,1,6,1,240,Mid,1,Veteran,0.6982857142857143,69.83,0.744,75.3,1,1,Promo-Dependent
124,57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,Yes,Free Shipping,Yes,46,Cash,Weekly,1,1,7,1,623,High,0,Veteran,0.7560000000000001,75.6,0.804,81.38,1,1,Promo-Dependent
125,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,Yes,Next Day Air,Yes,50,PayPal,Annually,1,1,1,1,86,Low,0,Veteran,0.5857142857142857,58.57,0.792,80.16,1,1,Promo-Dependent
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,45,Venmo,Every 3 Months,1,1,3,1,162,Mid,0,Veteran,0.6021428571428572,60.21,0.704,71.26,1,1,Promo-Dependent
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,48,Cash,Every 3 Months,1,1,3,1,108,Low,1,Veteran,0.6351428571428571,63.51,0.6560000000000001,66.4,1,1,Promo-Dependent
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,Yes,26,Credit Card,Weekly,1,1,7,1,623,High,1,Established,0.536,53.6,0.94,95.14,0,1,Deal Seeker
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Standard,Yes,21,Credit Card,Fortnightly,1,1,6,1,192,Mid,1,Established,0.4452857142857143,44.53,0.704,71.26,0,1,Deal Seeker
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,49,PayPal,Bi-Weekly,1,1,5,1,335,High,1,Veteran,0.7175714285714286,71.76,0.804,81.38,1,1,Promo-Dependent
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,13,PayPal,Fortnightly,1,1,6,1,234,Mid,0,Emerging,0.3572857142857143,35.73,0.652,65.99,0,1,Deal Seeker
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,46,Credit Card,Weekly,1,1,7,1,203,Mid,1,Veteran,0.7560000000000001,75.6,0.6280000000000001,63.56,1,1,Promo-Dependent
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,42,PayPal,Weekly,1,1,7,1,406,High,1,Veteran,0.712,71.2,0.808,81.78,1,1,Promo-Dependent
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,25,Venmo,Annually,1,1,1,1,65,Low,0,Established,0.3107142857142857,31.07,0.66,66.8,0,1,Deal Seeker
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,25,Cash,Monthly,1,1,4,1,376,High,1,Established,0.41785714285714287,41.79,0.968,97.98,0,1,Deal Seeker
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,12,PayPal,Quarterly,1,1,3,1,243,Mid,1,Emerging,0.23914285714285716,23.91,0.8520000000000001,86.23,0,1,Deal Seeker
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,4,Debit Card,Quarterly,1,1,3,1,258,Mid,0,Emerging,0.15114285714285713,15.11,0.808,81.78,0,1,Deal Seeker
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,38,PayPal,Weekly,1,1,7,1,301,High,1,Veteran,0.668,66.8,0.748,75.71,1,1,Promo-Dependent
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,42,Bank Transfer,Weekly,1,1,7,1,203,Mid,1,Veteran,0.712,71.2,0.6680000000000001,67.61,1,1,Promo-Dependent
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,30,Venmo,Annually,1,1,1,1,95,Low,1,Established,0.3657142857142857,36.57,0.8840000000000001,89.47,0,1,Deal Seeker
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,50,Credit Card,Weekly,1,1,7,1,196,Mid,1,Veteran,0.8,80.0,0.6240000000000001,63.16,1,1,Promo-Dependent
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,45,PayPal,Weekly,1,1,7,1,322,High,1,Veteran,0.7450000000000001,74.5,0.776,78.54,1,1,Promo-Dependent
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,33,Credit Card,Fortnightly,1,1,6,1,348,High,0,Established,0.5772857142857143,57.73,0.6799999999999999,68.83,1,1,Promo-Dependent
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,25,PayPal,Quarterly,1,1,3,1,144,Low,0,Established,0.3821428571428572,38.21,0.6080000000000001,61.54,0,1,Deal Seeker
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,25,Cash,Monthly,1,1,4,1,172,Mid,0,Established,0.41785714285714287,41.79,0.6280000000000001,63.56,0,1,Deal Seeker
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,44,Debit Card,Quarterly,1,1,3,1,285,Mid,1,Veteran,0.5911428571428572,59.11,0.94,95.14,1,1,Promo-Dependent
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,21,Venmo,Fortnightly,1,1,6,1,180,Mid,1,Established,0.4452857142857143,44.53,0.6400000000000001,64.78,0,1,Deal Seeker
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,31,Bank Transfer,Fortnightly,1,1,6,1,384,High,0,Established,0.5552857142857143,55.53,0.736,74.49,1,1,Promo-Dependent
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,47,Debit Card,Annually,1,1,1,1,90,Low,0,Veteran,0.5527142857142857,55.27,0.768,77.73,1,1,Promo-Dependent
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,14,PayPal,Monthly,1,1,4,1,304,High,0,Emerging,0.2968571428571429,29.69,0.76,76.92,0,1,Deal Seeker
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,17,Debit Card,Every 3 Months,1,1,3,1,288,Mid,1,Established,0.29414285714285715,29.41,0.976,98.79,0,1,Deal Seeker
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,3,Venmo,Annually,1,1,1,1,47,Low,1,Emerging,0.06871428571428571,6.87,0.748,75.71,0,1,Deal Seeker
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,42,Venmo,Annually,1,1,1,1,85,Low,1,Veteran,0.4977142857142857,49.77,0.8840000000000001,89.47,0,1,Deal Seeker
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,22,Debit Card,Annually,1,1,1,1,55,Low,0,Established,0.27771428571428575,27.77,0.676,68.42,0,1,Deal Seeker
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,21,Venmo,Quarterly,1,1,3,1,294,High,0,Established,0.33814285714285713,33.81,0.8799999999999999,89.07,0,1,Deal Seeker
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,21,Bank Transfer,Quarterly,1,1,3,1,231,Mid,1,Established,0.33814285714285713,33.81,0.8520000000000001,86.23,0,1,Deal Seeker
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,40,Debit Card,Annually,1,1,1,1,26,Low,1,Veteran,0.47571428571428576,47.57,0.6240000000000001,63.16,0,1,Deal Seeker
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,1,Bank Transfer,Fortnightly,1,1,6,1,408,High,0,Emerging,0.22528571428571428,22.53,0.712,72.06,0,1,Deal Seeker
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,50,Bank Transfer,Monthly,1,1,4,1,292,High,1,Veteran,0.6928571428571428,69.29,0.8200000000000001,83.0,1,1,Promo-Dependent
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,39,Bank Transfer,Every 3 Months,1,1,3,1,81,Low,1,Veteran,0.5361428571428571,53.61,0.6120000000000001,61.94,0,1,Deal Seeker
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,34,Venmo,Monthly,1,1,4,1,92,Low,1,Veteran,0.5168571428571429,51.69,0.66,66.8,0,1,Deal Seeker
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,29,Venmo,Fortnightly,1,1,6,1,294,High,0,Established,0.5332857142857143,53.33,0.636,64.37,0,1,Deal Seeker
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,31,PayPal,Bi-Weekly,1,1,5,1,370,High,0,Established,0.5195714285714286,51.96,0.736,74.49,0,1,Deal Seeker
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,8,Debit Card,Weekly,1,1,7,1,469,High,0,Emerging,0.338,33.8,0.74,74.9,0,1,Deal Seeker
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,5,Credit Card,Fortnightly,1,1,6,1,390,High,0,Emerging,0.2692857142857143,26.93,0.668,67.61,0,1,Deal Seeker
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,7,Cash,Monthly,1,1,4,1,240,Mid,0,Emerging,0.21985714285714286,21.99,0.6639999999999999,67.21,0,1,Deal Seeker
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,30,Cash,Monthly,1,1,4,1,124,Low,1,Established,0.47285714285714286,47.29,0.6440000000000001,65.18,0,1,Deal Seeker
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,14,Credit Card,Every 3 Months,1,1,3,1,81,Low,1,Emerging,0.2611428571428572,26.11,0.6280000000000001,63.56,0,1,Deal Seeker
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,5,Cash,Fortnightly,1,1,6,1,480,High,0,Emerging,0.2692857142857143,26.93,0.76,76.92,0,1,Deal Seeker
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,3,PayPal,Every 3 Months,1,1,3,1,90,Low,0,Emerging,0.14014285714285712,14.01,0.584,59.11,0,0,Deal Seeker
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,46,Venmo,Bi-Weekly,1,1,5,1,125,Low,0,Veteran,0.6845714285714287,68.46,0.508,51.42,1,0,Promo-Dependent
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,4,Credit Card,Weekly,1,1,7,1,245,Mid,0,Emerging,0.294,29.4,0.6279999999999999,63.56,0,1,Deal Seeker
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,42,Credit Card,Bi-Weekly,1,1,5,1,335,High,1,Veteran,0.6405714285714286,64.06,0.78,78.95,1,1,Promo-Dependent
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,30,Cash,Annually,1,1,1,1,46,Low,0,Established,0.3657142857142857,36.57,0.6559999999999999,66.4,0,1,Deal Seeker
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,37,Venmo,Annually,1,1,1,1,35,Low,0,Veteran,0.4427142857142857,44.27,0.6199999999999999,62.75,0,1,Deal Seeker
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,2,Bank Transfer,Annually,1,1,1,1,86,Low,0,Emerging,0.05771428571428572,5.77,0.768,77.73,0,1,Deal Seeker
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,30,Credit Card,Quarterly,1,1,3,1,243,Mid,0,Established,0.43714285714285717,43.71,0.74,74.9,0,1,Deal Seeker
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,47,Bank Transfer,Monthly,1,1,4,1,168,Mid,0,Veteran,0.6598571428571429,65.99,0.6639999999999999,67.21,1,1,Promo-Dependent
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,21,PayPal,Quarterly,1,1,3,1,129,Low,1,Established,0.33814285714285713,33.81,0.716,72.47,0,1,Deal Seeker
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,9,Bank Transfer,Fortnightly,1,1,6,1,186,Mid,1,Emerging,0.3132857142857143,31.33,0.716,72.47,0,1,Deal Seeker
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,12,Debit Card,Fortnightly,1,1,6,1,486,High,0,Emerging,0.3462857142857143,34.63,0.788,79.76,0,1,Deal Seeker
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,4,Bank Transfer,Weekly,1,1,7,1,427,High,1,Emerging,0.294,29.4,0.8200000000000001,83.0,0,1,Deal Seeker
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,10,Debit Card,Annually,1,1,1,1,96,Low,0,Emerging,0.14571428571428574,14.57,0.808,81.78,0,1,Deal Seeker
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,26,Credit Card,Weekly,1,1,7,1,203,Mid,0,Established,0.536,53.6,0.604,61.13,0,1,Deal Seeker
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,40,Cash,Fortnightly,1,1,6,1,198,Mid,0,Veteran,0.6542857142857144,65.43,0.5720000000000001,57.89,1,0,Promo-Dependent
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,34,Bank Transfer,Fortnightly,1,1,6,1,192,Mid,1,Veteran,0.5882857142857143,58.83,0.6880000000000001,69.64,1,1,Promo-Dependent
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,31,Debit Card,Annually,1,1,1,1,56,Low,0,Established,0.3767142857142857,37.67,0.656,66.4,0,1,Deal Seeker
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,1,Bank Transfer,Bi-Weekly,1,1,5,1,470,High,0,Emerging,0.18957142857142859,18.96,0.8399999999999999,85.02,0,1,Deal Seeker
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,5,Bank Transfer,Bi-Weekly,1,1,5,1,265,Mid,0,Emerging,0.2335714285714286,23.36,0.66,66.8,0,1,Deal Seeker
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,4,Credit Card,Weekly,1,1,7,1,574,High,1,Emerging,0.294,29.4,0.8800000000000001,89.07,0,1,Deal Seeker
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,48,Venmo,Quarterly,1,1,3,1,210,Mid,0,Veteran,0.6351428571428571,63.51,0.72,72.87,1,1,Promo-Dependent
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,29,Cash,Every 3 Months,1,1,3,1,228,Mid,1,Established,0.42614285714285716,42.61,0.8160000000000001,82.59,0,1,Deal Seeker
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,12,PayPal,Bi-Weekly,1,1,5,1,145,Low,0,Emerging,0.3105714285714286,31.06,0.548,55.47,0,0,Deal Seeker
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,29,Venmo,Annually,1,1,1,1,100,Low,0,Established,0.3547142857142857,35.47,0.8400000000000001,85.02,0,1,Deal Seeker
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,15,Debit Card,Quarterly,1,1,3,1,282,Mid,0,Emerging,0.27214285714285713,27.21,0.8240000000000001,83.4,0,1,Deal Seeker
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,34,Credit Card,Monthly,1,1,4,1,100,Low,1,Veteran,0.5168571428571429,51.69,0.6440000000000001,65.18,0,1,Deal Seeker
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,41,Credit Card,Fortnightly,1,1,6,1,528,High,1,Veteran,0.6652857142857143,66.53,0.8640000000000001,87.45,1,1,Promo-Dependent
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,41,Credit Card,Monthly,1,1,4,1,312,High,0,Veteran,0.5938571428571429,59.39,0.768,77.73,1,1,Promo-Dependent
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,39,Credit Card,Fortnightly,1,1,6,1,270,Mid,1,Veteran,0.6432857142857143,64.33,0.764,77.33,1,1,Promo-Dependent
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,32,Cash,Weekly,1,1,7,1,511,High,1,Established,0.6020000000000001,60.2,0.796,80.57,1,1,Promo-Dependent
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,29,Venmo,Monthly,1,1,4,1,244,Mid,0,Established,0.46185714285714285,46.19,0.708,71.66,0,1,Deal Seeker
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,15,Bank Transfer,Annually,1,1,1,1,22,Low,1,Emerging,0.20071428571428573,20.07,0.6320000000000001,63.97,0,1,Deal Seeker
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,33,Venmo,Annually,1,1,1,1,38,Low,0,Established,0.39871428571428574,39.87,0.5680000000000001,57.49,0,0,Deal Seeker
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,18,Bank Transfer,Weekly,1,1,7,1,266,Mid,0,Established,0.448,44.8,0.6080000000000001,61.54,0,1,Deal Seeker
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,35,Cash,Bi-Weekly,1,1,5,1,500,High,1,Veteran,0.5635714285714286,56.36,0.9200000000000002,93.12,1,1,Promo-Dependent
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,25,PayPal,Weekly,1,1,7,1,448,High,0,Established,0.525,52.5,0.696,70.45,0,1,Deal Seeker
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,6,Venmo,Fortnightly,1,1,6,1,330,High,1,Emerging,0.28028571428571425,28.03,0.756,76.52,0,1,Deal Seeker
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,17,Bank Transfer,Bi-Weekly,1,1,5,1,455,High,0,Established,0.3655714285714286,36.56,0.796,80.57,0,1,Deal Seeker
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,17,Credit Card,Monthly,1,1,4,1,152,Low,1,Established,0.32985714285714285,32.99,0.68,68.83,0,1,Deal Seeker
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,44,Cash,Every 3 Months,1,1,3,1,291,High,0,Veteran,0.5911428571428572,59.11,0.8440000000000001,85.43,1,1,Promo-Dependent
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,6,PayPal,Fortnightly,1,1,6,1,132,Low,0,Emerging,0.28028571428571425,28.03,0.528,53.44,0,0,Deal Seeker
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,45,Debit Card,Fortnightly,1,1,6,1,552,High,1,Veteran,0.7092857142857143,70.93,0.9040000000000001,91.5,1,1,Promo-Dependent
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,7,Debit Card,Annually,1,1,1,1,84,Low,1,Emerging,0.11271428571428573,11.27,0.8720000000000001,88.26,0,1,Deal Seeker
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,11,Debit Card,Every 3 Months,1,1,3,1,279,Mid,1,Emerging,0.22814285714285715,22.81,0.9240000000000002,93.52,0,1,Deal Seeker
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,41,Cash,Every 3 Months,1,1,3,1,150,Low,1,Veteran,0.5581428571428572,55.81,0.736,74.49,1,1,Promo-Dependent
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,24,PayPal,Bi-Weekly,1,1,5,1,320,High,0,Established,0.4425714285714286,44.26,0.6799999999999999,68.83,0,1,Deal Seeker
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,21,Venmo,Weekly,1,1,7,1,427,High,0,Established,0.481,48.1,0.74,74.9,0,1,Deal Seeker
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,24,Bank Transfer,Annually,1,1,1,1,48,Low,0,Established,0.2997142857142857,29.97,0.6719999999999999,68.02,0,1,Deal Seeker
219,28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,8,Credit Card,Quarterly,1,1,3,1,135,Low,0,Emerging,0.19514285714285715,19.51,0.6120000000000001,61.94,0,1,Deal Seeker
220,32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,12,Cash,Fortnightly,1,1,6,1,528,High,0,Emerging,0.3462857142857143,34.63,0.792,80.16,0,1,Deal Seeker
221,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,48,Debit Card,Fortnightly,1,1,6,1,342,High,0,Veteran,0.7422857142857143,74.23,0.724,73.28,1,1,Promo-Dependent
222,28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,6,Bank Transfer,Quarterly,1,1,3,1,204,Mid,1,Emerging,0.17314285714285715,17.31,0.8240000000000001,83.4,0,1,Deal Seeker
223,47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,14,PayPal,Fortnightly,1,1,6,1,564,High,1,Emerging,0.3682857142857143,36.83,0.9359999999999999,94.74,0,1,Deal Seeker
224,20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,34,PayPal,Annually,1,1,1,1,41,Low,1,Veteran,0.40971428571428575,40.97,0.748,75.71,0,1,Deal Seeker
